query_id,timestamp,original,statuscode,mimetype,wayback_url
html_200_root,20160128160508,http://cwaste.skolbloggen.se:80/svenska/referera/bedomning-av-referat/,200,text/html,https://web.archive.org/web/20160128160508/http://cwaste.skolbloggen.se:80/svenska/referera/bedomning-av-referat/
raw_http_prefix,20160128160513,http://cwaste.skolbloggen.se:80/wp-includes/wlwmanifest.xml,200,application/xml,https://web.archive.org/web/20160128160513/http://cwaste.skolbloggen.se:80/wp-includes/wlwmanifest.xml
raw_http_prefix,20160128160519,http://cwaste.skolbloggen.se:80/xmlrpc.php,405,text/plain,https://web.archive.org/web/20160128160519/http://cwaste.skolbloggen.se:80/xmlrpc.php
html_200_root,20160128161108,http://cwaste.skolbloggen.se:80/oppna-larresurser/wikibooks/,200,text/html,https://web.archive.org/web/20160128161108/http://cwaste.skolbloggen.se:80/oppna-larresurser/wikibooks/
html_200_root,20160128161115,http://cwaste.skolbloggen.se:80/oppna-larresurser/youtube-edu/,200,text/html,https://web.archive.org/web/20160128161115/http://cwaste.skolbloggen.se:80/oppna-larresurser/youtube-edu/
html_200_root,20160128161121,http://cwaste.skolbloggen.se:80/redovisning/hur-du-hanterar-powerpoint/,200,text/html,https://web.archive.org/web/20160128161121/http://cwaste.skolbloggen.se:80/redovisning/hur-du-hanterar-powerpoint/
html_200_root,20160128161126,http://cwaste.skolbloggen.se:80/redovisning/overkurs/,200,text/html,https://web.archive.org/web/20160128161126/http://cwaste.skolbloggen.se:80/redovisning/overkurs/
html_200_root,20160128161131,http://cwaste.skolbloggen.se:80/studieteknik/uppgift/,200,text/html,https://web.archive.org/web/20160128161131/http://cwaste.skolbloggen.se:80/studieteknik/uppgift/
html_200_root,20160128161136,http://cwaste.skolbloggen.se:80/svenska/bedomning/bedomning-av-skriftliga-uppgifter/,200,text/html,https://web.archive.org/web/20160128161136/http://cwaste.skolbloggen.se:80/svenska/bedomning/bedomning-av-skriftliga-uppgifter/
html_200_root,20160128161141,http://cwaste.skolbloggen.se:80/svenska/berattelser/skriva-berattelser/huset/,200,text/html,https://web.archive.org/web/20160128161141/http://cwaste.skolbloggen.se:80/svenska/berattelser/skriva-berattelser/huset/
html_200_root,20160128161146,http://cwaste.skolbloggen.se:80/svenska/litteraturhistoria/,200,text/html,https://web.archive.org/web/20160128161146/http://cwaste.skolbloggen.se:80/svenska/litteraturhistoria/
html_200_root,20160128161152,http://cwaste.skolbloggen.se:80/svenska/litteraturhistoria/1790-romantiken/,200,text/html,https://web.archive.org/web/20160128161152/http://cwaste.skolbloggen.se:80/svenska/litteraturhistoria/1790-romantiken/
html_200_root,20160128161156,http://cwaste.skolbloggen.se:80/svenska/referera/ova-referatskrivning-attityder-kring-sprak/,200,text/html,https://web.archive.org/web/20160128161156/http://cwaste.skolbloggen.se:80/svenska/referera/ova-referatskrivning-attityder-kring-sprak/
html_200_root,20160128161201,http://cwaste.skolbloggen.se:80/svenska/samarbetsskrivande/,200,text/html,https://web.archive.org/web/20160128161201/http://cwaste.skolbloggen.se:80/svenska/samarbetsskrivande/
html_200_root,20160128161207,http://cwaste.skolbloggen.se:80/svenska/skrivprocessen/,200,text/html,https://web.archive.org/web/20160128161207/http://cwaste.skolbloggen.se:80/svenska/skrivprocessen/
html_200_root,20160128161212,http://cwaste.skolbloggen.se:80/svenska/soka-jobb/,200,text/html,https://web.archive.org/web/20160128161212/http://cwaste.skolbloggen.se:80/svenska/soka-jobb/
html_200_root,20160128164905,http://cwaste.skolbloggen.se:80/svenska/talovningar/,200,text/html,https://web.archive.org/web/20160128164905/http://cwaste.skolbloggen.se:80/svenska/talovningar/
raw_http_prefix,20160128165047,http://cwaste.skolbloggen.se:80/comments/feed/,200,application/rss+xml,https://web.archive.org/web/20160128165047/http://cwaste.skolbloggen.se:80/comments/feed/
