query_id,timestamp,original,statuscode,mimetype,wayback_url
html_200_root,20100223091001,http://cwastes.skolbloggen.se:80/tag/klotterplank/,200,text/html,https://web.archive.org/web/20100223091001/http://cwastes.skolbloggen.se:80/tag/klotterplank/
html_200_root,20100223091007,http://cwastes.skolbloggen.se:80/tag/kunskap/,200,text/html,https://web.archive.org/web/20100223091007/http://cwastes.skolbloggen.se:80/tag/kunskap/
html_200_root,20100223091012,http://cwastes.skolbloggen.se:80/tag/kunskapssyn/,200,text/html,https://web.archive.org/web/20100223091012/http://cwastes.skolbloggen.se:80/tag/kunskapssyn/
html_200_root,20100223091016,http://cwastes.skolbloggen.se:80/tag/ljud/,200,text/html,https://web.archive.org/web/20100223091016/http://cwastes.skolbloggen.se:80/tag/ljud/
html_200_root,20100223091022,http://cwastes.skolbloggen.se:80/tag/media/,200,text/html,https://web.archive.org/web/20100223091022/http://cwastes.skolbloggen.se:80/tag/media/
html_200_root,20100223091027,http://cwastes.skolbloggen.se:80/tag/redigera/,200,text/html,https://web.archive.org/web/20100223091027/http://cwastes.skolbloggen.se:80/tag/redigera/
html_200_root,20100223091032,http://cwastes.skolbloggen.se:80/tag/tema/,200,text/html,https://web.archive.org/web/20100223091032/http://cwastes.skolbloggen.se:80/tag/tema/
html_200_root,20100223091037,http://cwastes.skolbloggen.se:80/tag/tips/,200,text/html,https://web.archive.org/web/20100223091037/http://cwastes.skolbloggen.se:80/tag/tips/
html_200_root,20100223091042,http://cwastes.skolbloggen.se:80/tag/troll/,200,text/html,https://web.archive.org/web/20100223091042/http://cwastes.skolbloggen.se:80/tag/troll/
html_200_root,20100223091047,http://cwastes.skolbloggen.se:80/tag/wordle/,200,text/html,https://web.archive.org/web/20100223091047/http://cwastes.skolbloggen.se:80/tag/wordle/
raw_http_prefix,20100223091051,http://cwastes.skolbloggen.se:80/xmlrpc.php,200,text/plain,https://web.archive.org/web/20100223091051/http://cwastes.skolbloggen.se:80/xmlrpc.php
raw_http_prefix,20100223091057,http://cwastes.skolbloggen.se:80/xmlrpc.php?rsd,200,text/xml,https://web.archive.org/web/20100223091057/http://cwastes.skolbloggen.se:80/xmlrpc.php?rsd
raw_http_prefix,20100226033051,http://cwastes.skolbloggen.se:80/Thom%20Watson,404,text/html,https://web.archive.org/web/20100226033051/http://cwastes.skolbloggen.se:80/Thom%20Watson
html_200_root,20100226033350,http://cwastes.skolbloggen.se:80/page/2/,200,text/html,https://web.archive.org/web/20100226033350/http://cwastes.skolbloggen.se:80/page/2/
html_200_root,20100324150735,http://cwastes.skolbloggen.se:80/,200,text/html,https://web.archive.org/web/20100324150735/http://cwastes.skolbloggen.se:80/
raw_http_prefix,20100324150804,http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet,301,text/html,https://web.archive.org/web/20100324150804/http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet
html_200_root,20100324150804,http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/,200,text/html,https://web.archive.org/web/20100324150804/http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/
raw_http_prefix,20100324152313,http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/comment-page-1,301,text/html,https://web.archive.org/web/20100324152313/http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/comment-page-1
html_200_root,20100324152313,http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/comment-page-1/,200,text/html,https://web.archive.org/web/20100324152313/http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/comment-page-1/
html_200_root,20100410115453,http://cwastes.skolbloggen.se:80/2010/02/05/gratisprogram/,200,text/html,https://web.archive.org/web/20100410115453/http://cwastes.skolbloggen.se:80/2010/02/05/gratisprogram/
html_200_root,20100506004835,http://cwastes.skolbloggen.se:80/,200,text/html,https://web.archive.org/web/20100506004835/http://cwastes.skolbloggen.se:80/
html_200_root,20100809185418,http://cwastes.skolbloggen.se:80/2010/07/25/pinsamt-inom-it/,200,text/html,https://web.archive.org/web/20100809185418/http://cwastes.skolbloggen.se:80/2010/07/25/pinsamt-inom-it/
raw_http_prefix,20100821004420,http://cwastes.skolbloggen.se/robots.txt,200,text/plain,https://web.archive.org/web/20100821004420/http://cwastes.skolbloggen.se/robots.txt
raw_http_prefix,20100821004435,http://cwastes.skolbloggen.se/files/2010/08/get-a-brain-bearb-300x224.jpg,200,image/jpeg,https://web.archive.org/web/20100821004435/http://cwastes.skolbloggen.se/files/2010/08/get-a-brain-bearb-300x224.jpg
